Elapsed Time (s),Temperature (°C),Clock Speed (MHz),Voltage Core (V)
1229,47.1,1000,1.4
1230,47.1,1000,1.4
1231,47.1,1000,1.4
1232,47.6,1000,1.4
1234,47.1,1000,1.4
1235,47.1,1000,1.4
1236,47.1,1000,1.4
1237,47.1,1000,1.4
1238,47.1,1000,1.4
1239,47.6,1000,1.4
1241,47.1,1000,1.4
1242,47.1,1000,1.4
1243,47.1,1000,1.4
1244,47.1,1000,1.4
1245,47.1,1000,1.4
1246,47.1,1000,1.4
1247,47.1,1000,1.4
1249,47.1,1000,1.4
1250,46.5,1000,1.4
1251,46.5,1000,1.4
1252,47.1,1000,1.4
1253,46.5,1000,1.4
1254,46.5,999,1.4
1256,46.5,1000,1.4
1257,47.1,1000,1.4
1258,47.1,1000,1.4
1259,47.1,1000,1.4
1260,47.1,1000,1.4
1261,47.1,1000,1.4
1263,47.6,1000,1.4
1264,47.1,1000,1.4
1265,46.5,1000,1.4
1266,47.1,999,1.4
1267,47.1,999,1.4
1268,47.6,1000,1.4
1269,46.5,999,1.4
1271,47.1,1000,1.4
1272,47.1,1000,1.4
1273,47.1,1000,1.4
1274,47.1,1000,1.4
1275,47.1,1000,1.4
1276,47.1,1000,1.4
1278,47.1,1000,1.4
1279,46.5,1000,1.4
1280,47.1,1000,1.4
1281,46.5,1000,1.4
1282,47.1,1000,1.4
1283,47.1,999,1.4
1285,47.1,1000,1.4
1286,47.1,1000,1.4
1287,46.5,1000,1.4
1288,46.5,1000,1.4
1289,47.1,1000,1.4
1290,47.1,1000,1.4
1291,47.1,1000,1.4
1293,47.1,1000,1.4
1294,47.1,1000,1.4
1295,46.5,1000,1.4
1296,46.5,1000,1.4
1297,47.1,1000,1.4
1298,47.1,999,1.4
1300,47.1,1000,1.4
1301,47.6,1000,1.4
1302,47.6,1000,1.4
1303,46.5,1000,1.4
1304,47.1,1000,1.4
1305,47.6,1000,1.4
1307,47.6,1000,1.4
1308,47.1,1000,1.4
1309,47.1,1000,1.4
1310,46.5,999,1.4
1311,46.5,999,1.4
1312,47.6,1000,1.4
1313,47.1,1000,1.4
1315,47.1,1000,1.4
1316,46.5,1000,1.4
1317,47.6,1000,1.4
1318,47.6,1000,1.4
1319,47.1,1000,1.4
1320,47.1,1000,1.4
1322,46.5,1000,1.4
1323,47.1,1000,1.4
1324,47.1,1000,1.4
1325,47.1,1000,1.4
1326,47.1,1000,1.4
1327,47.6,1000,1.4
1329,47.1,1000,1.4
1330,47.6,1000,1.4
1331,47.1,1000,1.4
1332,47.1,1000,1.4
1333,47.1,1000,1.4
1334,47.6,1000,1.4
1335,47.1,1000,1.4
1337,47.1,1000,1.4
1338,47.1,1000,1.4
1339,47.1,1000,1.4
1340,47.1,1000,1.4
1341,47.1,1000,1.4
1342,47.1,1000,1.4
1344,47.6,1000,1.4
1345,47.1,1000,1.4
1346,47.1,1000,1.4
1347,47.1,1000,1.4
1348,46.5,1000,1.4
1349,47.1,1000,1.4
1351,47.1,1000,1.4
1352,47.1,1000,1.4
1353,46.5,1000,1.4
1354,47.1,1000,1.4
1355,47.1,1000,1.4
1356,46.5,1000,1.4
1357,47.6,1000,1.4
1359,46.5,1000,1.4
1360,47.1,1000,1.4
1361,47.1,1000,1.4
1362,47.6,1000,1.4
1363,46.5,1000,1.4
1364,46.5,1000,1.4
1366,47.1,1000,1.4
1367,47.1,1000,1.4
1368,46.5,1000,1.4
1369,47.1,1000,1.4
1370,47.1,1000,1.4
1371,47.1,1000,1.4
1373,47.1,1000,1.4
1374,47.1,1000,1.4
1375,47.1,1000,1.4
1376,47.1,1000,1.4
1377,46.5,1000,1.4
1378,47.1,1000,1.4
1380,47.1,1000,1.4
1381,46.5,1000,1.4
1382,47.1,999,1.4
1383,47.1,1000,1.4
1384,47.6,1000,1.4
1385,47.1,1000,1.4
1386,46.5,1000,1.4
1388,47.1,1000,1.4
1389,46.5,1000,1.4
1390,47.1,1000,1.4
1391,47.1,1000,1.4
1392,46.5,1000,1.4
1393,47.1,1000,1.4
1395,46.5,1000,1.4
1396,47.6,1000,1.4
1397,47.1,1000,1.4
1398,47.1,1000,1.4
1399,46.5,1000,1.4
1400,46.5,1000,1.4
1402,46.5,1000,1.4
1403,47.1,1000,1.4
1404,47.1,1000,1.4
1405,47.1,1000,1.4
1406,47.1,1000,1.4
1407,46.5,1000,1.4
1408,47.1,1000,1.4
1410,46.5,1000,1.4
1411,47.1,1000,1.4
1412,47.1,1000,1.4
1413,47.1,1000,1.4
1414,47.1,1000,1.4
1415,47.1,1000,1.4
1417,47.6,1000,1.4
1418,47.1,1000,1.4
1419,47.1,1000,1.4
1420,47.1,1000,1.4
1421,47.1,1000,1.4
1422,47.1,1000,1.4
1424,47.1,1000,1.4
1425,47.6,999,1.4
1426,47.1,1000,1.4
1427,47.1,999,1.4
1428,47.1,1000,1.4
1429,47.6,1000,1.4
1430,47.1,1000,1.4
1432,46.5,1000,1.4
1433,47.1,1000,1.4
1434,47.1,1000,1.4
1435,47.1,1000,1.4
1436,47.1,1000,1.4
1437,47.1,1000,1.4
1439,46.5,999,1.4
1440,46.5,1000,1.4
1441,47.6,1000,1.4
1442,46.5,1000,1.4
1443,47.1,1000,1.4
1444,47.6,999,1.4
1445,47.1,1000,1.4
1447,47.1,1000,1.4
1448,47.1,1000,1.4
1449,47.6,1000,1.4
1450,47.1,1000,1.4
1451,47.6,1000,1.4
1452,47.1,1000,1.4
1454,47.1,1000,1.4
1455,47.1,1000,1.4
1456,46.5,1000,1.4
1457,47.1,1000,1.4
1458,46.5,999,1.4
1459,46.5,1000,1.4
1461,47.1,1000,1.4
1462,46.5,1000,1.4
1463,47.1,1000,1.4
1464,47.1,1000,1.4
1465,47.1,1000,1.4
1466,47.1,1000,1.4
1467,47.6,1000,1.4
1469,47.1,1000,1.4
1470,47.1,999,1.4
1471,47.6,1000,1.4
1472,47.1,1000,1.4
1473,47.1,1000,1.4
1474,47.1,1000,1.4
1476,47.1,1000,1.4
1477,46.5,1000,1.4
1478,47.1,1000,1.4
1479,47.1,1000,1.4
1480,47.6,1000,1.4
1481,46.5,999,1.4
1483,47.1,1000,1.4
1484,46.5,1000,1.4
1485,47.1,1000,1.4
1486,47.6,1000,1.4
1487,47.1,1000,1.4
1488,47.6,1000,1.4
1489,47.1,1000,1.4
1491,47.1,999,1.4
1492,46.5,1000,1.4
1493,46.5,1000,1.4
1494,47.1,1000,1.4
1495,47.1,1000,1.4
1496,47.1,1000,1.4
1498,47.1,1000,1.4
1499,47.6,1000,1.4
1500,47.6,1000,1.4
1501,47.1,1000,1.4
1502,46.5,1000,1.4
1503,47.6,1000,1.4
1505,46.5,1000,1.4
1506,47.1,1000,1.4
1507,47.1,1000,1.4
1508,47.6,1000,1.4
1509,46.5,1000,1.4
1510,47.6,1000,1.4
1512,47.1,1000,1.4
1513,47.1,1000,1.4
1514,47.1,1000,1.4
1515,47.1,1000,1.4
1516,47.1,1000,1.4
1517,47.6,1000,1.4
1518,47.1,1000,1.4
1520,47.1,1000,1.4
1521,47.1,1000,1.4
1522,46.5,1000,1.4
1523,47.6,1000,1.4
1524,47.1,1000,1.4
1525,47.1,1000,1.4
1527,47.1,1000,1.4
1528,46.5,1000,1.4
1529,47.1,1000,1.4
1530,47.1,1000,1.4
1531,47.1,1000,1.4
1532,47.1,1000,1.4
1534,47.1,1000,1.4
1535,47.1,1000,1.4
1536,46.5,999,1.4
1537,47.1,1000,1.4
1538,46.5,1000,1.4
1539,47.1,1000,1.4
1540,46.5,1000,1.4
1542,47.6,1000,1.4
1543,46.5,1000,1.4
1544,47.1,1000,1.4
1545,47.1,1000,1.4
1546,46.5,1000,1.4
1547,47.1,1000,1.4
1549,47.1,1000,1.4
1550,47.1,1000,1.4
1551,46.5,1000,1.4
1552,47.1,1000,1.4
1553,47.1,1000,1.4
1554,47.1,1000,1.4
1556,47.1,1000,1.4
1557,46.5,1000,1.4
1558,46.5,1000,1.4
1559,47.1,1000,1.4
1560,47.1,999,1.4
1561,47.1,1000,1.4
1562,46.5,1000,1.4
1564,47.1,999,1.4
1565,46.5,1000,1.4
1566,46.5,1000,1.4
1567,47.1,1000,1.4
1568,46.5,999,1.4
1569,47.6,1000,1.4
1571,47.1,1000,1.4
1572,46.5,1000,1.4
1573,47.1,1000,1.4
1574,46.5,1000,1.4
1575,47.1,1000,1.4
1576,46.5,1000,1.4
1578,46.5,1000,1.4
1579,47.1,1000,1.4
1580,47.1,1000,1.4
1581,47.1,1000,1.4
1582,46.5,1000,1.4
1583,47.6,999,1.4
1585,47.1,1000,1.4
1586,47.1,1000,1.4
1587,47.1,1000,1.4
1588,47.1,1000,1.4
1589,47.1,1000,1.4
1590,47.1,999,1.4
1591,47.1,1000,1.4
1593,47.1,1000,1.4
1594,47.6,1000,1.4
1595,47.1,1000,1.4
1596,47.1,1000,1.4
1597,47.1,1000,1.4
1598,47.1,1000,1.4
1600,47.1,1000,1.4
1601,47.1,1000,1.4
1602,46.5,1000,1.4
1603,47.1,999,1.4
1604,47.1,1000,1.4
1605,47.1,1000,1.4
1607,47.1,1000,1.4
1608,46.5,1000,1.4
1609,47.1,1000,1.4
1610,47.6,1000,1.4
1611,46.5,1000,1.4
1612,47.1,999,1.4
1613,46.5,999,1.4
1615,47.6,999,1.4
1616,47.1,1000,1.4
1617,47.1,1000,1.4
1618,47.1,999,1.4
1619,47.1,1000,1.4
1620,47.6,999,1.4
1622,47.1,1000,1.4
1623,47.1,1000,1.4
1624,47.1,1000,1.4
1625,46.5,999,1.4
1626,46.5,1000,1.4
1627,47.1,999,1.4
1629,47.1,999,1.4
1630,47.6,1000,1.4
1631,46.5,1000,1.4
1632,47.1,999,1.4
1633,47.1,1000,1.4
1634,47.1,1000,1.4
1635,46.5,1000,1.4
1637,47.1,1000,1.4
1638,47.6,1000,1.4
1639,47.6,1000,1.4
1640,47.1,1000,1.4
1641,47.1,1000,1.4
1642,47.1,1000,1.4
1644,46.5,1000,1.4
1645,47.1,1000,1.4
1646,46.5,1000,1.4
1647,47.6,1000,1.4
1648,47.6,1000,1.4
1649,47.6,1000,1.4
1651,46.5,1000,1.4
1652,47.1,1000,1.4
1653,46.5,1000,1.4
1654,46.5,1000,1.4
1655,46.5,1000,1.4
1656,47.1,1000,1.4
1657,47.1,1000,1.4
1659,46.5,1000,1.4
1660,47.1,1000,1.4
1661,46.5,1000,1.4
1662,47.1,1000,1.4
1663,47.1,1000,1.4
1664,47.1,1000,1.4
1666,47.1,1000,1.4
1667,46.5,1000,1.4
1668,47.1,1000,1.4
1669,47.6,1000,1.4
1670,47.1,1000,1.4
1671,46.5,1000,1.4
1673,47.1,1000,1.4
1674,47.1,1000,1.4
1675,47.1,1000,1.4
1676,46.5,1000,1.4
1677,46.5,1000,1.4
1678,47.1,999,1.4
1680,47.1,1000,1.4
1681,47.1,1000,1.4
1682,46.5,1000,1.4
1683,46.5,1000,1.4
1684,47.1,1000,1.4
1685,47.1,1000,1.4
1686,47.1,1000,1.4
1688,46.5,1000,1.4
1689,47.6,1000,1.4
1690,47.1,1000,1.4
1691,46.5,1000,1.4
1692,47.1,1000,1.4
1693,47.1,1000,1.4
1695,47.6,1000,1.4
1696,47.1,1000,1.4
1697,47.1,1000,1.4
1698,47.6,1000,1.4
1699,47.1,1000,1.4
1700,47.1,1000,1.4
1702,47.1,1000,1.4
1703,47.1,1000,1.4
1704,47.1,1000,1.4
1705,47.1,1000,1.4
1706,47.1,1000,1.4
1707,46.5,1000,1.4
1709,47.1,999,1.4
1710,47.1,1000,1.4
1711,47.1,1000,1.4
1712,47.1,1000,1.4
1713,47.1,999,1.4
1714,47.1,1000,1.4
1715,47.1,1000,1.4
1717,47.1,1000,1.4
1718,47.1,1000,1.4
1719,47.1,999,1.4
1720,47.1,1000,1.4
1721,47.1,1000,1.4
1722,47.6,1000,1.4
1724,47.6,1000,1.4
1725,47.1,1000,1.4
1726,47.1,1000,1.4
1727,46.5,1000,1.4
1728,46.5,1000,1.4
1729,47.6,1000,1.4
1731,47.6,1000,1.4
1732,47.6,1000,1.4
1733,47.1,1000,1.4
1734,47.1,1000,1.4
1735,46.5,1000,1.4
1736,47.6,999,1.4
1737,47.1,1000,1.4
1739,47.6,1000,1.4
1740,46.5,1000,1.4
1741,46.5,1000,1.4
1742,47.1,1000,1.4
1743,47.1,1000,1.4
1744,47.6,1000,1.4
1746,47.6,1000,1.4
1747,47.1,1000,1.4
1748,47.1,999,1.4
1749,47.1,1000,1.4
1750,46.5,1000,1.4
1751,47.1,1000,1.4
1753,47.1,1000,1.4
1754,47.1,1000,1.4
1755,47.6,1000,1.4
1756,47.1,1000,1.4
1757,47.1,1000,1.4
1758,47.1,1000,1.4
1759,47.1,1000,1.4
1761,47.1,1000,1.4
1762,47.1,1000,1.4
1763,46.5,1000,1.4
1764,47.6,1000,1.4
1765,46.5,1000,1.4
1766,47.1,999,1.4
1768,47.1,1000,1.4
1769,47.1,1000,1.4
1770,47.1,1000,1.4
1771,47.1,1000,1.4
1772,46.5,1000,1.4
1773,47.1,1000,1.4
1775,47.6,1000,1.4
1776,47.6,1000,1.4
1777,47.6,1000,1.4
1778,46.5,1000,1.4
1779,47.1,1000,1.4
1780,47.6,1000,1.4
1781,47.1,1000,1.4
1783,47.1,1000,1.4
1784,47.1,1000,1.4
1785,47.1,999,1.4
1786,47.1,1000,1.4
1787,47.1,1000,1.4
1788,47.1,1000,1.4
1790,46.5,1000,1.4
1791,46.5,1000,1.4
1792,47.1,1000,1.4
1793,47.1,1000,1.4
1794,47.1,1000,1.4
1795,47.1,1000,1.4
1797,47.1,1000,1.4
1798,47.1,1000,1.4
1799,47.1,1000,1.4
1800,47.1,999,1.4
1801,47.1,1000,1.4
1802,47.1,1000,1.4
1803,47.1,1000,1.4
1805,46.5,1000,1.4
1806,47.1,1000,1.4
1807,47.1,1000,1.4
1808,47.1,1000,1.4
1809,46.5,1000,1.4
1810,46.5,1000,1.4
1812,47.1,1000,1.4
1813,47.1,999,1.4
1814,47.1,1000,1.4
1815,47.6,1000,1.4
1816,47.1,1000,1.4
1817,47.6,1000,1.4
1819,46.5,1000,1.4
1820,46.5,1000,1.4
1821,47.1,1000,1.4
1822,46.5,1000,1.4
1823,47.1,1000,1.4
1824,47.1,1000,1.4
1825,47.1,1000,1.4
1827,47.1,1000,1.4
1828,47.1,1000,1.4
1829,47.1,1000,1.4
1830,47.1,1000,1.4
1831,47.1,1000,1.4
1832,46.5,1000,1.4
1834,47.1,1000,1.4
1835,46.5,1000,1.4
1836,46.5,1000,1.4
1837,47.1,1000,1.4
1838,46.5,1000,1.4
1839,46.5,999,1.4
1841,47.1,1000,1.4
1842,47.1,1000,1.4
1843,47.1,999,1.4
1844,47.6,1000,1.4
1845,46.5,1000,1.4
1846,47.1,1000,1.4
1848,47.1,1000,1.4
1849,47.1,1000,1.4
1850,46.5,1000,1.4
1851,46.5,1000,1.4
1852,47.1,1000,1.4
1853,47.1,1000,1.4
1854,47.1,1000,1.4
1856,46.5,1000,1.4
1857,47.1,1000,1.4
1858,46.5,1000,1.4
1859,46.5,1000,1.4
1860,47.1,1000,1.4
1861,47.1,1000,1.4
1863,47.1,1000,1.4
1864,47.1,1000,1.4
1865,46.5,999,1.4
1866,47.1,1000,1.4
1867,46.5,1000,1.4
1868,47.1,1000,1.4
1870,47.1,1000,1.4
1871,46.5,1000,1.4
1872,47.1,1000,1.4
1873,47.1,1000,1.4
1874,47.1,1000,1.4
1875,47.1,1000,1.4
1876,46.5,1000,1.4
1878,47.1,1000,1.4
1879,46.5,1000,1.4
1880,46.5,1000,1.4
1881,47.1,999,1.4
1882,47.1,1000,1.4
1883,47.1,1000,1.4
1885,46.5,1000,1.4
1886,46.5,1000,1.4
1887,46.5,1000,1.4
1888,47.1,1000,1.4
1889,47.1,1000,1.4
1890,46.5,1000,1.4
1892,47.1,1000,1.4
1893,47.1,1000,1.4
1894,46.5,999,1.4
1895,46.5,1000,1.4
1896,46.5,1000,1.4
1897,47.1,1000,1.4
1898,47.1,1000,1.4
1900,47.6,999,1.4
1901,47.1,1000,1.4
1902,47.1,1000,1.4
1903,46.5,1000,1.4
1904,47.1,1000,1.4
1905,47.6,1000,1.4
1907,47.1,1000,1.4
1908,46.5,1000,1.4
1909,47.1,1000,1.4
1910,46.5,1000,1.4
1911,47.1,1000,1.4
1912,46.5,1000,1.4
1914,47.1,1000,1.4
1915,46.5,1000,1.4
1916,46.5,1000,1.4
1917,47.1,1000,1.4
1918,46.5,1000,1.4
1919,47.1,1000,1.4
1920,46.5,1000,1.4
1922,47.1,999,1.4
1923,47.1,1000,1.4
1924,47.1,999,1.4
1925,47.1,999,1.4
1926,47.1,1000,1.4
1927,47.6,1000,1.4
1929,47.1,1000,1.4
1930,47.1,999,1.4
1931,46.5,1000,1.4
1932,47.1,999,1.4
1933,46.5,1000,1.4
1934,47.1,999,1.4
1936,47.1,1000,1.4
1937,46.5,1000,1.4
1938,47.1,1000,1.4
1939,47.1,1000,1.4
1940,46.5,1000,1.4
1941,47.1,1000,1.4
1942,46.5,1000,1.4
1944,47.1,1000,1.4
1945,46.5,1000,1.4
1946,46.5,1000,1.4
1947,47.1,1000,1.4
1948,46.5,1000,1.4
1949,47.1,1000,1.4
1951,47.6,1000,1.4
1952,47.6,1000,1.4
1953,47.1,1000,1.4
1954,47.1,1000,1.4
1955,47.1,1000,1.4
1956,47.1,1000,1.4
1958,47.1,1000,1.4
1959,47.1,1000,1.4
1960,46.5,1000,1.4
1961,47.1,1000,1.4
1962,46.5,999,1.4
1963,47.1,1000,1.4
1964,47.1,999,1.4
1966,47.1,1000,1.4
1967,46.5,1000,1.4
1968,46.5,1000,1.4
1969,47.1,999,1.4
1970,47.1,1000,1.4
1971,47.1,999,1.4
1973,47.6,1000,1.4
1974,47.1,1000,1.4
1975,47.1,1000,1.4
1976,47.1,1000,1.4
1977,47.1,1000,1.4
1978,46.5,1000,1.4
1980,47.1,1000,1.4
1981,47.1,1000,1.4
1982,47.1,1000,1.4
1983,47.1,1000,1.4
1984,47.1,999,1.4
1985,47.1,1000,1.4
1986,47.1,1000,1.4
1988,47.1,1000,1.4
1989,46.5,1000,1.4
1990,47.1,1000,1.4
1991,47.6,1000,1.4
1992,46.5,1000,1.4
1993,46.5,1000,1.4
1995,46.5,1000,1.4
1996,47.1,1000,1.4
1997,47.1,1000,1.4
1998,46.5,1000,1.4
1999,47.1,999,1.4
2000,46.5,1000,1.4
2002,47.1,1000,1.4
2003,46.5,1000,1.4
2004,46.5,1000,1.4
2005,46.5,1000,1.4
2006,46.5,1000,1.4
2007,46.5,999,1.4
2008,46.5,1000,1.4
2010,46.5,999,1.4
2011,46.5,1000,1.4
2012,47.1,1000,1.4
2013,46.5,1000,1.4
2014,47.6,1000,1.4
2015,47.1,1000,1.4
2017,47.1,1000,1.4
2018,46.5,1000,1.4
2019,47.1,999,1.4
2020,47.1,1000,1.4
2021,47.6,1000,1.4
2022,46.5,1000,1.4
2024,47.1,1000,1.4
2025,47.1,999,1.4
2026,47.1,1000,1.4
2027,47.1,1000,1.4
2028,47.1,1000,1.4
2029,47.1,1000,1.4
2030,47.1,1000,1.4
2032,47.1,1000,1.4
2033,46.5,1000,1.4
2034,46.5,1000,1.4
2035,46.5,1000,1.4
2036,47.1,1000,1.4
2037,46.5,1000,1.4
2039,47.1,1000,1.4
2040,47.1,1000,1.4
2041,46.5,1000,1.4
2042,47.1,1000,1.4
2043,46.5,1000,1.4
2044,47.1,1000,1.4
2046,47.1,1000,1.4
2047,46.5,1000,1.4
2048,46.5,1000,1.4
2049,46.5,1000,1.4
2050,47.6,1000,1.4
2051,46.5,1000,1.4
2052,47.1,1000,1.4
2054,46.5,1000,1.4
2055,47.1,1000,1.4
2056,47.1,1000,1.4
2057,47.1,1000,1.4
2058,47.1,1000,1.4
2059,46.5,1000,1.4
2061,47.1,1000,1.4
2062,46.5,1000,1.4
2063,47.6,1000,1.4
2064,47.1,1000,1.4
2065,47.1,999,1.4
2066,46.5,1000,1.4
2068,47.1,1000,1.4
2069,47.1,1000,1.4
2070,47.1,1000,1.4
2071,47.6,1000,1.4
2072,46.5,1000,1.4
2073,47.1,1000,1.4
2074,47.1,1000,1.4
2076,47.1,1000,1.4
2077,47.1,1000,1.4
2078,46.5,1000,1.4
2079,46.5,1000,1.4
2080,46.5,1000,1.4
2081,47.1,1000,1.4
2083,47.1,1000,1.4
2084,47.1,1000,1.4
2085,47.1,1000,1.4
2086,47.1,1000,1.4
2087,47.1,1000,1.4
2088,47.1,999,1.4
2090,47.1,1000,1.4
2091,47.1,1000,1.4
2092,47.1,999,1.4
2093,47.1,1000,1.4
2094,47.1,1000,1.4
2095,47.1,1000,1.4
2096,47.6,1000,1.4
2098,47.6,1000,1.4
2099,47.1,1000,1.4
2100,47.1,1000,1.4
2101,47.6,1000,1.4
2102,47.6,1000,1.4
2103,46.5,1000,1.4
2104,45.5,700,1.2
2106,45.5,700,1.4
2107,44.4,700,1.2
2108,44.4,700,1.4
2109,44.4,700,1.2
2110,44.4,700,1.4
2111,44.4,700,1.4
2112,43.3,700,1.2
2113,43.3,700,1.4
2114,43.3,800,1.4
2116,43.3,700,1.4
2117,42.8,700,1.4
2118,42.8,700,1.4
2119,43.3,700,1.2
2120,42.8,700,1.4
2121,42.8,700,1.4
2122,42.2,700,1.2
2123,42.2,700,1.2
2124,42.2,700,1.4
2126,42.2,700,1.4
2127,42.2,700,1.2
2128,42.2,700,1.2
2129,42.2,800,1.4
2130,42.2,700,1.4
2131,41.7,700,1.2
2132,42.2,700,1.2
2133,41.7,700,1.4
2134,42.2,700,1.2
2136,41.2,700,1.2
2137,41.2,700,1.4
2138,41.7,700,1.4
2139,41.2,700,1.2
2140,41.2,700,1.2
2141,41.2,700,1.4
2142,41.2,700,1.2
2143,41.2,700,1.2
2144,41.2,700,1.2
2146,40.6,700,1.4
2147,41.2,700,1.2
2148,41.2,700,1.4
2149,40.6,700,1.2
2150,41.2,700,1.2
2151,40.6,700,1.4
2152,40.6,700,1.2
2153,41.2,700,1.4
2154,40.6,700,1.2
2155,40.6,700,1.2
2157,40.1,700,1.4
2158,40.6,700,1.4
2159,40.6,700,1.2
2160,40.6,700,1.2
2161,40.6,700,1.2
2162,40.1,700,1.2
2163,40.1,700,1.2
2164,40.1,700,1.4
2165,40.6,700,1.2
2167,40.6,700,1.4
2168,40.1,700,1.2
2169,40.1,700,1.4
2170,39.5,700,1.2
2171,40.1,700,1.2
2172,40.1,700,1.4
2173,40.1,800,1.4
2174,40.1,700,1.4
2175,40.6,700,1.2
2177,40.1,700,1.4
2178,40.1,800,1.4
2179,40.1,700,1.2
2180,40.1,700,1.2
2181,40.1,700,1.2
2182,40.1,700,1.2
2183,40.1,700,1.4
2184,40.1,700,1.4
2185,39.0,700,1.2
2187,40.1,700,1.2
2188,40.1,700,1.2
2189,39.5,700,1.4
2190,40.1,700,1.2
2191,40.1,700,1.4
2192,40.1,700,1.4
2193,40.1,800,1.4
2194,40.1,700,1.2
2195,40.1,700,1.4
2197,39.5,700,1.4
2198,39.0,700,1.2
2199,39.0,700,1.2
2200,39.5,700,1.2
2201,40.1,700,1.4
2202,38.5,699,1.4
2203,39.0,700,1.2
2204,39.0,700,1.4
2205,39.5,700,1.2
2207,39.0,700,1.2
2208,39.5,700,1.4
2209,39.0,700,1.4
2210,39.5,700,1.2
2211,39.0,700,1.4
2212,39.5,700,1.4
2213,39.0,700,1.2
2214,39.0,700,1.4
2215,39.5,800,1.4
2216,39.5,700,1.4
2218,39.0,700,1.2
2219,39.0,700,1.2
2220,39.0,700,1.4
2221,39.0,700,1.4
2222,39.0,700,1.2
2223,38.5,700,1.2
2224,39.0,800,1.4
2225,39.0,700,1.2
2226,38.5,700,1.2
2228,39.0,700,1.4
2229,39.0,700,1.4
2230,39.0,700,1.4
2231,39.0,700,1.2
2232,39.0,700,1.2
2233,38.5,700,1.2
2234,39.0,700,1.2
2235,39.0,700,1.4
2236,39.0,700,1.4
2238,39.0,700,1.2
2239,39.0,700,1.2
2240,39.0,700,1.4
2241,38.5,700,1.2
2242,39.0,700,1.2
2243,38.5,800,1.4
2244,39.0,700,1.4
2245,39.0,700,1.2
2246,38.5,700,1.2
2248,38.5,700,1.4
2249,38.5,700,1.2
2250,38.5,700,1.2
2251,38.5,700,1.2
2252,39.0,700,1.2
2253,38.5,700,1.2
2254,39.0,700,1.2
2255,38.5,700,1.4
2256,38.5,700,1.2
2258,39.0,700,1.4
2259,38.5,700,1.4
2260,38.5,700,1.2
2261,38.5,700,1.2
2262,39.0,800,1.4
2263,37.9,700,1.4
2264,37.9,700,1.2
2265,37.9,699,1.2
2266,37.9,700,1.4
2268,38.5,700,1.4
2269,38.5,700,1.2
2270,37.9,700,1.2
2271,37.9,700,1.4
2272,37.9,700,1.4
2273,38.5,700,1.2
2274,37.9,700,1.4
2275,37.9,700,1.2
2276,38.5,700,1.2
2278,38.5,700,1.2
2279,37.9,700,1.4
2280,38.5,700,1.4
2281,38.5,700,1.4
2282,37.9,700,1.2
2283,37.9,700,1.4
2284,38.5,700,1.2
2285,37.9,700,1.2
2286,38.5,700,1.4
2288,38.5,700,1.2
2289,37.9,700,1.2
2290,39.0,700,1.2
2291,38.5,700,1.4
2292,37.9,700,1.4
2293,38.5,700,1.4
2294,37.9,700,1.4
2295,37.9,800,1.4
2296,37.9,700,1.2
2297,38.5,700,1.4
2299,38.5,700,1.2
2300,38.5,699,1.4
2301,37.9,700,1.2
2302,37.9,700,1.4
2303,38.5,700,1.4
2304,37.9,700,1.2
2305,37.9,700,1.2
2306,38.5,800,1.4
2307,38.5,700,1.4
2309,37.9,700,1.2
2310,37.9,700,1.4
2311,37.9,700,1.4
2312,37.9,700,1.4
2313,37.9,700,1.2
2314,38.5,700,1.4
2315,37.9,700,1.2
2316,38.5,700,1.2
2317,37.9,700,1.2
2319,37.9,700,1.4
2320,37.9,700,1.2
2321,37.9,700,1.2
2322,38.5,700,1.4
2323,37.9,700,1.2
2324,37.9,700,1.4
2325,37.9,700,1.4
2326,38.5,700,1.4
2327,37.9,700,1.2
2329,37.9,700,1.2
2330,37.9,700,1.4
2331,37.9,800,1.4
2332,37.9,700,1.4
2333,37.9,700,1.2
2334,37.9,700,1.4
2335,37.4,700,1.2
2336,38.5,700,1.2
2337,37.9,700,1.4
2339,37.9,700,1.2
2340,37.9,700,1.2
2341,37.9,700,1.4
2342,37.9,700,1.4
2343,37.9,700,1.4
2344,37.9,700,1.4
2345,37.9,700,1.2
2346,37.9,700,1.4
2347,37.9,699,1.4
2348,37.9,800,1.4
2350,37.9,700,1.4
2351,37.9,800,1.4
2352,37.9,700,1.2
2353,37.9,700,1.2
2354,37.9,700,1.4
2355,37.9,700,1.2
2356,37.9,700,1.2
2357,37.9,800,1.4
2358,36.9,700,1.4
2360,37.4,700,1.2
2361,37.9,700,1.2
2362,38.5,700,1.4
2363,37.9,700,1.2
2364,37.4,700,1.2
2365,37.9,700,1.4
2366,37.9,700,1.2
2367,37.9,700,1.2
2368,37.9,700,1.2
2370,37.4,700,1.4
2371,37.9,700,1.2
2372,37.9,700,1.2
2373,37.4,700,1.2
2374,37.4,700,1.4
2375,37.9,700,1.2
2376,37.9,700,1.4
2377,37.9,700,1.4
2378,36.9,800,1.4
2380,36.9,700,1.2
2381,37.9,700,1.4
2382,37.9,700,1.4
2383,37.9,700,1.2
2384,37.4,700,1.2
2385,37.9,700,1.4
2386,37.9,800,1.4
2387,37.4,700,1.2
2388,37.9,700,1.4
2390,37.9,700,1.2
2391,37.9,700,1.2
2392,37.9,700,1.2
2393,37.9,700,1.4
2394,37.9,700,1.4
2395,37.9,700,1.4
2396,37.9,700,1.2
2397,37.4,700,1.2
